,AlarmBoxwBorough,Address,Lat,Lon
1671,R3922,"ARTHUR KILL RD & ELLIS PL, AT PORT MOBIL, New York, NY 10309",40.5558469,-74.2016273
1672,R2194,"BERGLUND AVE & PAULDING AVE/OVFD, New York, NY 10314",40.6101158,-74.1673783
1673,R3113,"SPENCER ST & SOUTH AVE\OCEANIC VFD, New York, NY 10314",40.6946849,-73.9552099
1674,B8287,"P.S. 172, 4TH AVE BTW 29TH & 30TH STS., New York, NY NA",40.6576441,-74.0001737
1675,M8131,"P.S. 40 319 E. 19TH ST., New York, NY 10003",40.7354641,-73.9814251
1676,R1873,"STOBE AVE AND CLETUS ST, New York, NY 10305",40.5821523,-74.098213
1677,Q4360,"E/S WHITESTONE EXPY & 11 AVE, New York, NY 11357",40.7798168,-73.8267347
1678,Q4450,"NORTHERN BLVD & COLLEGE PT BLVD, New York, NY 11355",39.087421,-94.450942
1679,R0835,"LONGFELLOW AVE & OCEAN TERR, New York, NY 10301",44.875465,-93.246544
1680,Q4100,"56 & RUST ST, New York, NY 11378",38.8682472,-94.8182193
1681,B7344,"IRT 3 @ KINGSTONAVE & EASTERN PKWY, New York, NY NA",40.6649921,-73.9229085
1682,Q6723,"242 ST, 600' SOUTH OF UNION TNPK, New York, NY 11426",40.9066562,-73.8523746
1683,X8891,"PS 3 LAFONTAINE AVE & E 181 ST, New York, NY NA",40.8501242,-73.891503
1684,R1575,"BOGERT AVE AND OCEAN TERRACE, New York, NY 10314",40.6018648,-74.1179047
1685,R3159,"SHELLEY AV & VICTORY BLVD\OCEANIC VFD, New York, NY 10314",43.197372,-79.279396
1686,M8219,"BULKHEAD LINE NORTH RIVER AT W 63 ST, New York, NY NA",40.7729227,-73.9857785
1687,M1942,"F/O 593 MAIN ST RSVLT IS, New York, NY NA",40.7630925,-73.9494393
1688,B8087,"PIER 3 AT FURMAN ST, New York, NY NA",40.6972861,-73.9983318
1689,B7064,"BMT D&M @ 71 ST & NEW UTRECHT AVE, New York, NY 11228",NA,NA
1690,X8794,"KENNEDY HS, EWEN AV 1200' S OF 230 ST, New York, NY 10463",40.8776412,-73.913386
1691,B7355,"IRT 2&5 @ WINTHROP ST & NOSTRAND AVE, New York, NY 11225",NA,NA
1692,R2842,"CORBIN AVE & COUNTRYWOODS LA/ VFD, New York, NY 10308",41.6851883,-72.8022077
1693,R0139,"NORTH RANDALL & PENBROKE AVES, New York, NY 10301",41.4347758,-81.5256766
1694,B7240,"IND F @ 7 AVE & 9 ST, New York, NY NA",40.6666574,-73.9810672
1695,R1890,"ADAMS AVE & SOUTH RAILROAD AVE, New York, NY 10306",32.7633799,-117.1236636
1696,R0230,"MURRAY HULBERT AV & VICTORY BLVD, New York, NY NA",40.6334252,-74.0737686
1697,R3985,"WIRT AVE & SANDYWOOD LA, New York, NY 10309",40.5476886,-74.2175985
1698,Q8246,"JAMAICA AV OPP ELDERTS LA-FK LANE HS, New York, NY NA",40.6928503,-73.8689912
1699,B8104,"PIER 98 PORT AUTH FOOT OF SEDGEWICK ST, New York, NY NA",40.7127753,-74.0059728
1700,M8294,"2029 2 AVE GAYLORD WHITE HOUSES[104ST], New York, NY NA",40.789704,-73.9439269
1701,R0773,"CLINTON PL AND TREADWELL AVE, New York, NY 10302",40.633029,-74.139427
1702,R3788,"MANCHESTER DR & GREEN VALEY RD-NOB HILL, New York, NY 10312",32.8395705,-97.0956053
1703,R3481,"HYLAN BLVD AND HILLSIDE TERRACE, New York, NY 10308",40.5454117,-74.1426784
1704,R3182,"VICTORY BLVD & BARON BLVD/OVFD, New York, NY 10314",34.1866424,-118.4821814
1705,Q8298,"58-20 UTOPIA PKWY-LEWIS HS, New York, NY NA",40.7407391,-73.7939348
1706,X4842,"BULLARD AVE AND 237TH ST, New York, NY 10466",40.898882,-73.859478
1707,R2416,"WILDER AVE & AMBER ST\RICHMOND VFD, New York, NY 10306",21.3027443,-157.8322466
1708,R3147,"CANNON AV & PRICES LA\OCEANIC VFD, New York, NY 10314",40.24596,-75.29123
1709,R1527,"NORTH GANNON AVE AND CLERMONT PL, New York, NY 10314",40.6088988,-74.127897
1710,Q0167,"JFK CARGO PLAZA AT N/E CORNER BLDG 87, New York, NY NA",40.6577413,-73.7953285
1711,Q8485,"MASPETH CAMPUS HS Q585- 54-40 74 ST, New York, NY NA",40.7290805,-73.8875718
1712,R1814,"LIBERTY AND NORTH RAILROAD AVES, New York, NY 10304",40.5884904,-74.0976043
1713,B8258,"P.S. 124, 4TH AVE. & 13TH ST., New York, NY NA",40.6674684,-73.9906703
1714,Q8413,"NORTH CHANNEL BRIDGE NW/SIDE, New York, NY NA",40.6420484,-73.8351347
1715,M7312,"IRT 1 ? W 79 ST & BROADWAY, New York, NY 10024",40.7819589,-73.9755011
1716,X8766,"204 ST & JEROME AV-SUBWAY YARDS-GATE HOU, New York, NY 10468",45.4302446,-75.6940019
1717,R1443,"ATLANTIC AND SOUTH RAILROAD AVES, New York, NY 10305",40.5859959,-74.0904031
1718,Q6780,"78 AVE & LANGDALE ST, New York, NY 11040",41.4423103,-90.5516663
1719,R0682,"LILY POND AVE AND GALESVILLE COURT, New York, NY 10305",40.5978812,-74.0628402
1720,X8741,"ROOSEVELT H.S. WASH AV & FORDHAM RD, New York, NY NA",38.943046,-77.0291751
1721,R0145,"RICHMOND TERRACE & TYSEN ST, New York, NY 10301",38.623948,-90.3310482
1722,X8547,"IS 184, 780 FOREST AVE, New York, NY NA",40.6288651,-74.1153476
1723,Q8353,"PS 110 SYBILLA ST & 69 AVE, New York, NY NA",40.7090011,-73.853766
1724,B7070,"BMT D @ BAY 50 ST & 86 ST, New York, NY NA",40.5881436,-73.9836515
1725,B8184,"A HAMILTON HS ALBANY AV BTW BERGEN & DEA, New York, NY NA",33.252028,-111.843087
1726,X4649,"BRUCKNER EXPY SB SVC RD & WATERBURY AVE, New York, NY 10461",40.8246543,-73.8709733
1727,M8001,"PIER 6 EAST RIV COENTIES SLIP, New York, NY 10004",40.7175903,-73.9739755
1728,Q7522,"26 AVE & 9 ST, New York, NY 11102",39.147545,-94.580132
1729,X4506,"SHORE RD AT ENTRANCE TO BARTOW MANSION, New York, NY NA",40.8738358,-73.8060319
1730,R4538,"AMBOY RD AND DAMON ST, New York, NY 10309",40.5347417,-74.1845284
1731,Q8459,"ART LEATHER HS 45-10 94 ST 3FL CIVIC ACA, New York, NY NA",40.743204,-73.871482
1732,B7132,"BMT L @ BWAY JUNCTION & FULTON ST, New York, NY 11207",40.6789137,-73.9039
1733,R1547,"REON AVE & SOMMERS LA, New York, NY 10314",40.6113157,-74.1172147
1734,Q0403,"STA 3-BMT N&W - 30 AVE/GRAND AVE & 31 ST, New York, NY 11106",NA,NA
1735,R2699,"CHAMPLAIN AVE AND PEEL ST, New York, NY 10306",40.5620415,-74.1274368
1736,B7358,"IRT 2&5 @ NEWKIRK AVE & NOSTRAND AVE, New York, NY NA",NA,NA
1737,R1952,"MADISON AVE AND FARADAY ST, New York, NY 10314",40.7785833,-73.9604646
1738,R4413,"MOSELY AVE AND ANNADALE RD, New York, NY 10312",40.5409149,-74.171089
1739,R4056,"HUGUENOT AND IONIA AVES, New York, NY 10312",40.5376704,-74.1947013
1740,R3293,"ARTHUR KILL RD & GIFFORDS LA\RICH VFD, New York, NY 10308",40.5558469,-74.2016273
1741,R2861,"REDWOOD AVE & ASHWOOD CT/RICH VFD, New York, NY 10308",35.4635477,-94.7809435
1742,B7061,"BMT D&M @ 50 ST & NEW UTRECHT AVE, New York, NY 11219",NA,NA
1743,R3723,"REDWOOD LOOP 285' SOUTH OF BALSAM PLACE, New York, NY 10309",40.548073,-74.2132792
1744,R2933,"WEST END LAMPED LOOP & DAFFODIL LA, New York, NY 10314",40.5848789,-74.1628212
1745,R0399,"RICHMOND TERRACE & VAN ST, New York, NY 10310",38.623948,-90.3310482
1746,Q8412,"NORTH CHANNEL BRIDGE SW/SIDE, New York, NY NA",40.6420484,-73.8351347
1747,R2281,"CANNON BLVD AND SOUTH RAILROAD AVE, New York, NY 10306",40.5692618,-74.1218756
1748,Q0404,"STA 4 BMT N&W  BWAY & 31 ST, New York, NY NA",NA,NA
1749,R2866,"CENTER & MOORE STS\RICHMOND VFD, New York, NY 10306",36.185411,-95.9792979
1750,R0991,"WILLCOX ST & ELANOR PL, New York, NY 10303",29.7721051,-94.6786199
1751,M8140,"PATH STATION CHRISTOPHER ST & HUDSON ST, New York, NY 10014",40.7330459,-74.0070522
1752,X5115,"LOOP RD & HUNTS PT AV, New York, NY 10474",35.7156731,-78.6293693
1753,Q0133,"JFK BLDG 143-134 ST & BERGEN RD, New York, NY NA",40.6413111,-73.7781391
1754,Q0439,"STA 271- IND G-R-V-  STEINWAY ST & BWAY, New York, NY NA",40.756717,-73.9208341
1755,M7150,"IND C ? W 155  ST  & ST NICHOLAS AVE, New York, NY 10032",40.8308955,-73.9413759
1756,X7294,"IRT 1 ? W 238 ST & BWAY, New York, NY 10463",40.860998,-73.9252884
1757,X4437,"TILLOTSON AND PINKNEY AVES, New York, NY 10475",40.8862099,-73.8238252
1758,X4276,"GRISWOLD AVE & BRUCKNER BLVD N/B, New York, NY 10465",41.2508122,-73.2162966
1759,M7220,"IND B&D @ W 155 ST & ST NICHOLAS AVE, New York, NY 10039",36.2514782,-95.6656902
1760,X8721,"PS 83, RHINELANDER & BOGART AVES, New York, NY NA",40.8492444,-73.8588599
1761,M7321,"IRT 1 ? W 18 ST & 7 AVE, New York, NY NA",40.738698,-73.9920421
1762,X8821,"FT OF EAST RIVER DOCK FT SCHUYLER, New York, NY NA",40.753155,-73.9006661
1763,B7089,"BMT J&Z @ CLEVELAND ST & FULTON ST, New York, NY 11208",42.2843246,-83.7276716
1764,B7050,"BMT B&Q @  AVE M & E 16 ST, New York, NY 11230",NA,NA
1765,Q0405,"STA 5-BMT N&W-36 AVE/WASH AVE & 31 ST, New York, NY 11101",NA,NA
1766,R2862,"RICHMOND RD & ST. PATRICKS PL\RICH VFD, New York, NY 10306",38.0091586,-84.4546129
1767,R8725,"W SHORE XWAY N/B 400' N FRESH KILLS, New York, NY NA",40.5642714,-74.186255
1768,R1599,"OCEAN TERR 1000' W OF BUTTERWORTH AVE, New York, NY 10301",40.6100776,-74.1016791
1769,M7152,"IND B&C ? W 135  ST & ST NICHOLAS AVE, New York, NY NA",36.2514782,-95.6656902
1770,B7353,"IRT 2&5 @ PRESIDENT ST & NOSTRAND AVE, New York, NY 11225",NA,NA
1771,Q8406,"83-98 WOODHAVEN BLVD-NYFD COMMUNICATI, New York, NY 11385",40.6978844,-73.8533656
1772,Q7199,"WEST DR & 37 AVE, New York, NY 11363",36.3099835,-96.4803393
1773,R8733,"W SHORE XWAY N/B 1400' N OF ARDEN AVE, New York, NY NA",40.5761121,-74.1905191
1774,B8296,"P.S. 1, 47TH ST. BTW 3RD & 4TH AVES., New York, NY NA",40.6486563,-74.0112375
1775,R0948,"WILLCOX ST & EUNICE PL, New York, NY 10303",29.7721051,-94.6786199
1776,R1520,"SOUTH GANNON AVE AND MELBA ST, New York, NY 10314",40.6085217,-74.1250205
1777,B7049,"BMT B&Q @  AVE J & E 16 ST, New York, NY 11230",NA,NA
1778,Q1752,"SHORE PKWY SVC RD & 86 ST, New York, NY 11414",40.6150287,-74.0389389
1779,M8782,"QNSBORO BRDG-QNS BND-U/L VIA THOMSON AVE, New York, NY 10017",40.7457309,-73.9399141
1780,X7373,"IRT 6 - E 149 ST & SOUTHERN BLVD, New York, NY NA",40.8044005,-73.9372187
1781,R8547,"OUTER BRIDGE PLAZA, New York, NY 10309",40.5259913,-74.2172415
1782,B7236,"IND F&G @ BERGEN & SMITH STS, New York, NY 11201",32.7755516,-96.3123127
1783,R0588,"DU BOIS AVE & DELAFIELD AVE, New York, NY 10310",41.1279795,-78.7576097
1784,R1121,"WILLCOX ST & AMITY PL, New York, NY 10303",29.7721051,-94.6786199
1785,M8280,"H HUDSON PKWY - W 107 TO W 109 STS, New York, NY NA",NA,NA
1786,B7090,"BMT J&Z @ VAN SICLEN AVE & FULTON ST, New York, NY 11207",42.2843246,-83.7276716
1787,R8729,"W SHORE XWAY N/B 4000' N OF ARDEN AVE, New York, NY NA",40.5457563,-74.1788737
1788,B7112,"BMT M @ WYCKOFF & MYRTLE AVES, New York, NY NA",40.699686,-73.9117713
1789,B7075,"BMT N @ 20 AVE & 64 ST, New York, NY NA",40.6599405,-73.9895283
1790,B8485,"FT. HAMILTON RES. LEE AVE E. OF GRIMES R, New York, NY 11209",40.6328349,-74.0059408
1791,M8741,"H HUDSON PKWY - W 138 TO W 142 STS->, New York, NY NA",40.821191,-73.9439682
1792,M1001,"RIVERSIDE BLVD & W 61 ST, New York, NY 10069",40.7770587,-73.9890502
1793,Q0433,"STA 265- IND G-R-V-  GRAND AVE & QNS BLV, New York, NY NA",NA,NA
1794,B8537,"PS 197 E22 ST-BTW AVE O & KINGS HWY, New York, NY NA",40.6124358,-73.9513547
1795,M8416,"IRT HARLEM RV TUNL EMR EXIT N E 13 ST, New York, NY NA",40.8115504,-73.9464769
1796,Q0083,"CITI FIELD 100' S OF TRAFFIC CIRCLE, New York, NY NA",40.7570877,-73.8458213
1797,Q0458,"STA 458-IRT 7-46ST-BLISS ST & QUEENS BLD, New York, NY 11104",40.7430528,-73.918243
1798,M7171,"IND E  @ WTC & CHURCH ST, New York, NY 10007",40.7090033,-74.0090806
1799,B8425,"PS 276 AVENUE K & EAST 82ND ST, New York, NY NA",40.6336906,-73.907985
1800,Q0428,"STA 260- IND E&F- 75 AVE & QUEENS BLVD, New York, NY NA",40.2833047,-74.0407215
1801,R8104,"SOUTH BEACH PSYCH CENTER, New York, NY NA",40.5819188,-74.0804776
1802,Q0450,"STA 450- IRT #7- 103 ST & ROOSEVELT AVE, New York, NY NA",NA,NA
1803,B7291,"IND G @ CLINTON/WASH & LAFAYETTE AVES, New York, NY 11238",40.6880915,-73.9675499
1804,Q0069,"FLUSHING MEADOW PK S/S H.H. EXPY-W OF BR, New York, NY 11355",40.7397136,-73.840785
1805,X7214,"IND B&D - E 182-183 ST & GRAND CONCOURSE, New York, NY NA",36.2514782,-95.6656902
1806,Q8216,"PS 111 37 AVE. BTW 13 & 14 STS, New York, NY 11101",40.753986,-73.856911
1807,X4802,"OLINVILLE AND ASTOR AVES, New York, NY 10467",40.860985,-73.8690837
1808,R0833,"BUTTERWORTH AVE & OCEAN TERR, New York, NY 10304",38.627298,-121.465323
1809,R1086,"HILLVIEW LA & REISS LA, New York, NY 10304",43.781521,-91.205776
1810,B7025,"BMT M&R @ JAY ST & METRO TECH, New York, NY 11201",38.539497,-94.2500226
1811,M8095,"PATH STATION-BELOW W.T.C., New York, NY 10007",40.7126736,-74.0099383
1812,Q4882,"150 ST & CROSS IS PKWY SO SVC RD, New York, NY 11357",40.764922,-73.815092
1813,R2244,"CEDAR GROVE AVE AND MAPLE TERRACE, New York, NY 10306",40.5629103,-74.0990626
1814,M1971,"RANDALS ISL SUNKEN MEADOW FIELDS, New York, NY NA",40.7919903,-73.9161112
1815,R4832,"WINDINGWOODS LOOP & SURFSIDE PLZ, New York, NY 10307",40.5019562,-74.2382199
1816,M8050,"PS 4  W 160 ST & AMSTERDAM AVE, New York, NY NA",40.8347528,-73.941235
1817,R2209,"SOUTH RAILROAD AVE & BACHE AVE, New York, NY 10306",32.4844909,-85.025679
1818,Q0419,"STA 209- IND A&S- BCH 22 ST-MOTT AVE, New York, NY NA",NA,NA
1819,R4662,"MC GREGOR ST AND HOLTON AVE, New York, NY 10309",40.5240202,-74.1983973
1820,B8476,"FHR LEE AV & MC ARTHUR RD F/O BLDG 401, New York, NY 11209",NA,NA
1821,R4263,"STRAWBERRY LA & MAYBERRY PROMENADE E, New York, NY 10312",30.544041,-90.5825329
1822,R3795,"ROSEDALE AVE & ANACONDA RD, New York, NY 10312",36.1522203,-96.0076494
1823,Q0111,"JFK - BLDG 77 HALMAR PERS CNTR, New York, NY NA",40.6510389,-73.7688227
1824,R1576,"TODT HILL RD & OCEAN TERR, New York, NY 10314",40.5971579,-74.1113185
1825,X8508,"PS 83 ANNEX 1840 BOGART AVE, New York, NY 11220",40.848675,-73.858397
1826,B8552,"P.S. 216 AVE X AND EAST 1ST ST, New York, NY NA",40.5903571,-73.9697217
1827,X8781,"PS 94 211 ST & KINGS COLLEGE PL, New York, NY NA",40.8804318,-73.8754552
1828,R0282,"OCCIDENT AVE & SUNRISE TERRACE, New York, NY 10304",40.6295115,-74.0842279
1829,R4284,"RYAN PL AND BAYVIEW TERRACE, New York, NY 10312",40.5262054,-74.165733
1830,B8682,"JAMAICA BAY RIDING ACAD-BELT PKWY, New York, NY 11236",40.6075252,-73.8972401
1831,Q8417,"PS499 148-20 REEVES AVE, New York, NY NA",40.7383236,-73.8204807
1832,B7093,"BMT J&Z @ CHAUNCEY ST & BWAY, New York, NY NA",42.2843246,-83.7276716
1833,X4175,"SCHLEY AVE & THROGS NK XWAY S/B SVC RD, New York, NY 10465",31.6187014,-84.1773366
1834,M8316,"PS 81 7 AVE & W 119 ST, New York, NY NA",40.7036759,-73.9121318
1835,Q8184,"PS 131 84 AVE & 172 ST., New York, NY NA",40.7170794,-73.7938463
1836,X7445,"IRT  5 -PELHAM PKWY & WILLIAMSBRIDGE RD, New York, NY 10469",NA,NA
1837,R4260,"ARDEN AVE & BLUEBERRY LA, New York, NY 10312",40.5536978,-74.1930312
1838,X4673,"BIRCHALL AVE AND UNIONPORT RD, New York, NY 10460",40.849768,-73.868085
1839,R3491,"HILLSIDE TERRACE AND LOCUST PL, New York, NY 10308",40.5496507,-74.1487816
1840,M8241,"JHS44 COLUMBUS AVE-BTW 76 & 77 STS, New York, NY NA",40.7851685,-73.9731314
1841,M7014,"BMT N-R @ W 23 ST & BWAY, New York, NY 10010",40.7452994,-73.9984832
1842,B8472,"FT HAMILTON US VET HOSP 7 AV & CROSPEY A, New York, NY 11209",40.631038,-74.0160382
1843,Q8307,"HS OF LAW ENF NY-BREWER BLVD & 116 AVE, New York, NY NA",40.6859426,-73.783534
1844,R2446,"WOLVERINE ST & AMBOY RD\RICHMOND VFD, New York, NY 10306",40.5675022,-74.1318986
1845,X2658,"SOLON PL & HAVEMEYER AVES, New York, NY 10473",32.4210982,-96.852334
1846,X8827,"CROSS BX EXPY W/B ABOVE WESTCHESTER CREE, New York, NY NA",40.8331965,-73.8605665
1847,M8192,"USS INTREPID-PIER 86, New York, NY NA",40.7645266,-73.9996076
1848,R4232,"OSAGE LA & ORCHARD LANES, New York, NY 10312",33.9653184,-118.3787466
1849,X8811,"MT ST VINCENT ACAD. 263 ST & RIVERDALE A, New York, NY 10465",40.9124186,-73.9030113
1850,Q8348,"HS OF GLOBAL COMM SYBILLA ST & 69 RD, New York, NY NA",38.377949,-97.6547241
1851,R3183,"RIDGEWAY AVE & RICHE AVE/OVFD, New York, NY 10314",43.1893016,-77.6907657
1852,X4167,"THROGS NECK XWAY & LAFAYETTE AVE, New York, NY 10465",40.8288781,-73.8249626
1853,M8500,"PATH STATION W 33 ST & 6 AVE, New York, NY 10001",40.7485781,-73.9886664
1854,Q8121,"PS 40 109-20 UNION HALL ST, New York, NY NA",40.6939571,-73.7914503
1855,X8783,"EVANDER CHILDS HS GUN HILL RD & BXWOOD, New York, NY 10467",40.8751619,-73.8616096
1856,X8962,"MADISON AVE BRDG>>, New York, NY 10451",40.8141391,-73.9330537
1857,Q8145,"PS 15 121 AVE. & LUCAS ST., New York, NY NA",40.6859976,-73.7568074
1858,X4713,"LL-S END MAC CRACKEN AV-THOMPSON AV\RICH, New York, NY NA",40.7127753,-74.0059728
1859,X7419,"IRT 2&5 - E 225 ST & WHITE PLAINS RD, New York, NY NA",NA,NA
1860,B7068,"BMT D&M @ BAY PKWY & 86 ST, New York, NY NA",NA,NA
1861,M8158,"1 AVE & 26 ST-BELLEVUE HOSP, New York, NY NA",40.763368,-73.95924
1862,R3456,"WOODCUTTERS LA & AMBOY RD, New York, NY 10306",34.0522342,-118.2436849
1863,R0482,"WHITE PLAINS AVE & SHAUGHNESSY LANE, New York, NY 10305",40.6135327,-74.075066
1864,B8596,"NYC EMERGCY SVC DIST S HANGAR 3 F B FIEL, New York, NY NA",40.7127753,-74.0059728
1865,R3610,"WOODROW ROAD & ALEXANDER AVE, New York, NY 10312",40.5443794,-74.1958934
1866,R2849,"TANGLEWOOD DR & NUTWOOD CT\RICHMOND VFD, New York, NY 10308",37.549031,-97.247437
1867,R4884,"CRAIG AVE AND AMBOY RD, New York, NY 10307",40.5076062,-74.2522439
1868,M8290,"PS 145 AMSTERDAM & 105 ST, New York, NY NA",40.79909,-73.9653592
1869,B7122,"BMT L @ GRAHAM AVE &  METROPOLITAN AVE, New York, NY NA",40.7123777,-73.944034
1870,M8200,"W SIDE HWAY OPP  W 55 ST, New York, NY NA",40.7754616,-73.9915197
1871,X4310,"BRUCKNER EXPY SB SVC RD & ARNOW PL, New York, NY 10461",40.8246543,-73.8709733
1872,Q6305,"NORTHERN BLVD & 240 ST, New York, NY 11363",39.087421,-94.450942
1873,Q8414,"NORTH CHANNEL BRIDGE SE/SIDE, New York, NY NA",40.6420484,-73.8351347
1874,X4095,"GEIGERICH PL-BTW LONGSTREET AV & E177 ST, New York, NY NA",40.814325,-73.8029845
1875,B8226,"CLARA BARTON VOC HS CLASSON AV & PRESIDE, New York, NY NA",40.6691193,-73.9617434
1876,B8548,"PS 238, AVE P & E 8 ST, New York, NY NA",40.6086588,-73.9647478
1877,X4631,"BRUCKNER BLVD N/B & CONNELL PL, New York, NY 10465",40.8121561,-73.9000775
1878,M8122,"JHS 60 E 12 ST & 1 AVE, New York, NY NA",40.7329352,-73.9908539
1879,R1522,"GANSEVOORT BLVD AND SOUTH GANNON AVE, New York, NY 10314",40.608162,-74.1272289
1880,M8248,"PS 6, MADISON AVE & 81 ST, New York, NY NA",40.7777376,-73.960337
1881,R8121,"121 PCT - 970 RICHMOND AVE - 1 FL, New York, NY NA",40.6236787,-74.1507416
1882,Q8308,"PS161 124 ST & 101 AVE, New York, NY NA",40.6904751,-73.8210063
1883,X8825,"1000 HUTCH RIV PKWY,E177-ST.JOSEPH SCHL, New York, NY 10465",40.827316,-73.835802
1884,B7252,"IND F @ AVE X & MCDONALD AVE, New York, NY NA",40.5921076,-73.956061
1885,M8238,"W SIDE HWY - W 69-W 70 STS, New York, NY NA",40.7754616,-73.9915197
1886,B7079,"BMT N @ 86 ST & W 8 ST, New York, NY NA",40.7782218,-73.9525688
1887,R8081,"P.S. 32 BARLOW & STIEG AVE., New York, NY 10308",40.5590845,-74.1550189
1888,R3707,"ROSSVLLE AVE & BARRY ST, New York, NY 10309",40.548463,-74.2106573
1889,B8523,"PS 222 QUENTIN RD & E34 ST, New York, NY 11234",40.613732,-73.9388107
1890,X8621,"PS 107, SEWARD & CROES AVES, New York, NY NA",40.8187781,-73.8684607
1891,R3257,"GENESSEE AVE AND ABINGDON AVE, New York, NY 10308",40.5540587,-74.1576752
1892,Q0430,"STA 262- IND G-R-V-  67 AVE & QUEENS BLV, New York, NY NA",NA,NA
1893,Q8073,"PS 20 142 30 BARCLAY AV UNION & BOWNE, New York, NY NA",40.7583878,-73.8242549
1894,Q4401,"ROOSEVELT AVE BR 500' W OF COLL PT BLVD, New York, NY 11354",40.7499024,-73.8624932
1895,X8611,"PS 53, TELLER AVE & E168 ST, New York, NY NA",40.8327799,-73.9118447
1896,Q0042,"LGA - US AIR MAIN TERMINAL, New York, NY NA",40.7769271,-73.8739659
1897,X4722,"OPP 30 RICHMAN PLZ-SEDWICK AV & W 176 ST, New York, NY 10453",40.8521954,-73.9227517
1898,M8119,"JHS 71, AVE B-BTW 4 & 6 STS, New York, NY NA",40.7254063,-73.980971
1899,Q8045,"BENJAMIN CARDOZO HS 57 AVE & 223 ST, New York, NY 11364",40.7519018,-73.7565313
1900,Q0411,"STA 111- BMT M- SENECA AVE & PALMETTO ST, New York, NY NA",40.7041269,-73.9099238
1901,M8855,"PS 176 BROADWAY-W 204 ST, New York, NY NA",40.8670215,-73.9231208
1902,X8506,"PS 49, WILLIS AVE & 140 ST, New York, NY 10454",40.8100893,-73.9227404
1903,M8342,"PS 30 E 128 ST & 3 AVE, New York, NY NA",40.8056551,-73.9354597
1904,M7469,"IRT SHUTTLE S - GRAND CNT STA, New York, NY NA",40.7127753,-74.0059728
1905,B8486,"FT HAMIL RED WHITE AV N OF LEE AV FO B11, New York, NY 11209",40.6212119,-74.0329499
1906,R2363,"MULBERRY CIR, 800' N. OF RIVINGTON AV\OC, New York, NY 10314",40.5974985,-74.1650237
1907,Q8294,"PS 46, 219 ST & 67 AVE, New York, NY 11364",40.8715667,-73.9123372
1908,M8348,"H HUDSON PKWY - TIEMAN-ST CLAIR PL, New York, NY 10027",40.840407,-73.946055
1909,Q8120,"PS 123 145-01 119 AVE, New York, NY NA",40.6787294,-73.7956329
1910,R3852,"HYLAN BLVD AND HEINZ AVE, New York, NY 10308",40.5387017,-74.148999
1911,Q0446,"STA 281- IND G-  COURT SQ- JACKSON AV, New York, NY NA",40.7464314,-73.9439921
1912,Q8305,"PS 43 - 160 BEACH 29 STREET, New York, NY NA",40.5942684,-73.7612427
1913,M8745,"H HUDSON PKWY - W 148 TO W 151 STS->, New York, NY 10025",40.840407,-73.946055
1914,R2219,"NEW DORP LANE AND 10TH ST, New York, NY 10306",40.5727577,-74.114028
1915,R8707,"W SHORE XWAY N/B AT BLOOMFIELD AVE, New York, NY NA",42.5881829,-83.3833719
1916,R0677,"MC CLEAN AND MILLS AVE, New York, NY 10305",40.5972288,-74.0689412
1917,Q0496,"STA 196-IND A- AQUEDUCT RACE TRACK, New York, NY NA",40.672542,-73.8296269
1918,Q0483,"STA 83-BMT J&Z-WOODHAVEN BLVD&JAMAICA AV, New York, NY NA",NA,NA
1919,R4805,"BEDELL AND MINERVA AVES, New York, NY 10307",40.5086609,-74.2336939
1920,B8224,"PROSPECT HEIGHTS HS CLASSON AVE & UNION, New York, NY NA",40.6699636,-73.9615536
1921,B8121,"PS 20 NEW WILLOUGHBY AV CLERMONT & ADELP, New York, NY NA",40.691215,-73.971203
1922,Q0453,"STA 453- IRT #7- 82 ST & ROOSEVELT AVE, New York, NY NA",NA,NA
1923,Q3936,"EDGE HILL PL & 244 ST, New York, NY 11362",39.5446794,-110.4098179
1924,Q8780,"144 DR & 177 PL, New York, NY 11434",36.0612175,-94.1761397
1925,Q8196,"PS 32 35 AVE. BTW 171 & 172 STS, New York, NY NA",40.7650099,-73.7943194
1926,M8149,"JHS 47-225 E 23 ST.BET 2-3 AVES, New York, NY NA",40.7406988,-73.9870035
1927,R4535,"MAIDEN LANE AND BETHEL AVE, New York, NY 10307",40.5172631,-74.2378779
1928,R2089,"BANCROFT AND SOUTH RAILROAD AVES, New York, NY 10306",40.5773783,-74.1114215
1929,Q4894,"26 AVE & 129 ST, New York, NY 11354",39.147545,-94.580132
1930,M7021,"BMT R @ CORTLAND ST & CHURCH ST, New York, NY NA",40.7110496,-74.0107859
1931,R1894,"HUNTER AND NORTH RAILROAD AVES, New York, NY NA",40.7682912,-73.9644936
1932,R2212,"BURBANK AND NORTH RAILROADS AVES, New York, NY 10306",40.5754847,-74.1148461
1933,M8012,"SI FERRY TERM-2ND FL WAITING ROOM, New York, NY 10004",40.702161,-74.0127837
1934,B8145,"WYCKOFF HTS HOSP ST NICHOLAS & STOCKHOLM, New York, NY NA",40.7032105,-73.9146082
1935,Q7696,"DITMARS BLVD AND 101ST ST, New York, NY 11369",40.7694083,-73.8802813
1936,R8021,"465 NEW DORP LA-NEW DORP HS-PRINC. OFFIC, New York, NY NA",40.5695781,-74.1073767
